onset	duration	trial_type
0	12	 motionBlockFF
12	12	 staticBlock
24	12	 motionBlockR
36	12	 motionBlockL
48	12	 Fix
60	12	 motionBlockFF
72	12	 staticBlock
84	12	 motionBlockL
96	12	 motionBlockR
108	12	 Fix
120	12	 motionBlockFF
132	12	 motionBlockR
144	12	 staticBlock
156	12	 motionBlockL
168	12	 Fix
180	12	 motionBlockFF
192	12	 motionBlockR
204	12	 motionBlockL
216	12	 staticBlock
228	12	 Fix
240	12	 motionBlockFF
252	12	 motionBlockL
264	12	 motionBlockR
276	12	 staticBlock
288	12	 Fix
300	12	 motionBlockFF
312	12	 motionBlockL
324	12	 staticBlock
336	12	 motionBlockR
348	12	 Fix
